320792 0 351310 2 999 run
320792 0 3240834 3 998 run
320792 0 3084890 4 997 run
320792 0 2655345 5 996 run
320792 0 351311 6 995 run
320792 0 351312 7 994 run
320792 0 1309347 8 993 run
320792 0 735220 9 992 run
320792 0 110726 10 991 run
320792 0 2823417 11 990 run
320792 0 3427434 12 989 run
320792 0 1309348 13 988 run
320792 0 2986922 14 987 run
320792 0 3084891 15 986 run
320792 0 2757585 16 985 run
320792 0 2084033 17 984 run
320792 0 2734797 18 983 run
320792 0 2825654 19 982 run
320792 0 2730785 20 981 run
320792 0 52441 21 980 run
320792 0 21859 22 979 run
320792 0 574369 23 978 run
320792 0 1297745 24 977 run
320792 0 2592361 25 976 run
320792 0 1497675 26 975 run
320792 0 372998 27 974 run
320792 0 1125018 28 973 run
320792 0 608674 29 972 run
320792 0 1337920 30 971 run
320792 0 838994 31 970 run
320792 0 3131343 32 969 run
320792 0 416723 33 968 run
320792 0 3229625 34 967 run
320792 0 3016548 35 966 run
320792 0 1427176 36 965 run
320792 0 3073918 37 964 run
320792 0 1551178 38 963 run
320792 0 2031563 39 962 run
320792 0 1608710 40 961 run
320792 0 1138810 41 960 run
320792 0 2424228 42 959 run
320792 0 2383039 43 958 run
320792 0 1958567 44 957 run
320792 0 3131344 45 956 run
320792 0 1260323 46 955 run
320792 0 2273523 47 954 run
320792 0 1887841 48 953 run
320792 0 2940936 49 952 run
320792 0 1541925 50 951 run
320792 0 2724159 51 950 run
320792 0 2481481 52 949 run
320792 0 2630672 53 948 run
320792 0 776635 54 947 run
320792 0 1020681 55 946 run
320792 0 1750881 56 945 run
320792 0 2390144 57 944 run
320792 0 3031102 58 943 run
320792 0 2622474 59 942 run
320792 0 2917262 60 941 run
320792 0 1267206 61 940 run
320792 0 2468759 62 939 run
320792 0 890371 63 938 run
320792 0 1212846 64 937 run
320792 0 611905 65 936 run
320792 0 3226288 66 935 run
320792 0 3433404 67 934 run
320792 0 3434615 68 933 run
320792 0 782018 69 932 run
320792 0 570692 70 931 run
320792 0 2213944 71 930 run
320792 0 57255 72 929 run
320792 0 453079 73 928 run
320792 0 2762250 74 927 run
320792 0 2866762 75 926 run
320792 0 3060129 76 925 run
320792 0 3434098 77 924 run
320792 0 3298660 78 923 run
320792 0 2866763 79 922 run
320792 0 1438669 80 921 run
320792 0 2895393 81 920 run
320792 0 2674587 82 919 run
320792 0 3047766 83 918 run
320792 0 2763051 84 917 run
320792 0 2051687 85 916 run
320792 0 1241228 86 915 run
320792 0 2778192 87 914 run
320792 0 2249695 88 913 run
320792 0 788227 89 912 run
320792 0 2985563 90 911 run
320792 0 1765122 91 910 run
320792 0 2035566 92 909 run
320792 0 1442041 93 908 run
320792 0 2342192 94 907 run
320792 0 616781 95 906 run
320792 0 1373051 96 905 run
320792 0 1695597 97 904 run
320792 0 2483884 98 903 run
320792 0 755362 99 902 run
320792 0 750168 100 901 run
1090270 0 75531 1 1000 run
1090270 0 75525 2 999 run
1090270 0 75528 3 998 run
1090270 0 550828 4 997 run
1090270 0 75530 5 996 run
1090270 0 498721 6 995 run
1090270 0 1461167 7 994 run
1090270 0 75524 8 993 run
1090270 0 961473 9 992 run
1090270 0 650431 10 991 run
1090270 0 550831 11 990 run
1090270 0 814031 12 989 run
1090270 0 3122100 13 988 run
1090270 0 1461166 14 987 run
1090270 0 473835 15 986 run
1090270 0 502335 16 985 run
1090270 0 1217012 17 984 run
1090270 0 563381 18 983 run
1090270 0 313313 19 982 run
1090270 0 2043216 20 981 run
1090270 0 563378 21 980 run
1090270 0 1467647 22 979 run
1090270 0 550830 23 978 run
1090270 0 2209211 24 977 run
1090270 0 2839183 25 976 run
1090270 0 313315 26 975 run
1090270 0 961474 27 974 run
1090270 0 1657649 28 973 run
1090270 0 1217010 29 972 run
1090270 0 1025493 30 971 run
1090270 0 3122099 31 970 run
1090270 0 814034 32 969 run
1090270 0 786163 33 968 run
1090270 0 599868 34 967 run
1090270 0 1076804 35 966 run
1090270 0 359341 36 965 run
1090270 0 738448 37 964 run
1090270 0 234650 38 963 run
1090270 0 3246038 39 962 run
1090270 0 3092134 40 961 run
1090270 0 2458902 41 960 run
1090270 0 2794186 42 959 run
1090270 0 17497 43 958 run
1090270 0 2180143 44 957 run
1090270 0 75529 45 956 run
1090270 0 814032 46 955 run
1090270 0 2223089 47 954 run
1090270 0 210403 48 953 run
1090270 0 1217011 49 952 run
1090270 0 3335435 50 951 run
1090270 0 2330352 51 950 run
1090270 0 963969 52 949 run
1090270 0 3079866 53 948 run
1090270 0 3202654 54 947 run
1090270 0 2043218 55 946 run
1090270 0 207597 56 945 run
1090270 0 1014945 57 944 run
1090270 0 2009181 58 943 run
1090270 0 2330349 59 942 run
1090270 0 2899464 60 941 run
1090270 0 1241908 61 940 run
1090270 0 406482 62 939 run
1090270 0 2209823 63 938 run
1090270 0 3334981 64 937 run
1090270 0 3335434 65 936 run
1090270 0 1456645 66 935 run
1090270 0 3418351 67 934 run
1090270 0 1908234 68 933 run
1090270 0 1739156 69 932 run
1090270 0 2594816 70 931 run
1090270 0 2697324 71 930 run
1090270 0 3418696 72 929 run
1090270 0 2928494 73 928 run
1090270 0 1070468 74 927 run
1090270 0 707267 75 926 run
1090270 0 1524987 76 925 run
1090270 0 1180369 77 924 run
1090270 0 89306 78 923 run
1090270 0 2803589 79 922 run
1090270 0 1310995 80 921 run
1090270 0 2834409 81 920 run
1090270 0 1668881 82 919 run
1090270 0 2977007 83 918 run
1090270 0 365636 84 917 run
1090270 0 3427375 85 916 run
1090270 0 2043219 86 915 run
1090270 0 2501433 87 914 run
1090270 0 2904665 88 913 run
1090270 0 883575 89 912 run
1090270 0 342531 90 911 run
1090270 0 3092131 91 910 run
1090270 0 721189 92 909 run
1090270 0 2745590 93 908 run
1090270 0 3003493 94 907 run
1090270 0 467238 95 906 run
1090270 0 2739336 96 905 run
1090270 0 2004431 97 904 run
1090270 0 702224 98 903 run
1090270 0 1698692 99 902 run
1090270 0 2773436 100 901 run
1101279 0 222467 1 1000 run
1101279 0 777656 2 999 run
1101279 0 3377949 3 998 run
1101279 0 3439922 4 997 run
1101279 0 136471 5 996 run
1101279 0 1759140 6 995 run
1101279 0 2255584 7 994 run
1101279 0 1463544 8 993 run
1101279 0 2625181 9 992 run
1101279 0 2435271 10 991 run
1101279 0 79181 11 990 run
1101279 0 671647 12 989 run
1101279 0 2661327 13 988 run
1101279 0 515082 14 987 run
1101279 0 3031912 15 986 run
1101279 0 2604415 16 985 run
1101279 0 1382710 17 984 run
1101279 0 1274865 18 983 run
1101279 0 530102 19 982 run
1101279 0 1278088 20 981 run
1101279 0 1298851 21 980 run
1101279 0 2999401 22 979 run
1101279 0 3295285 23 978 run
1101279 0 2522555 24 977 run
1101279 0 2858049 25 976 run
1101279 0 3116765 26 975 run
1101279 0 1112056 27 974 run
1101279 0 1378100 28 973 run
1101279 0 1387131 29 972 run
1101279 0 970955 30 971 run
1101279 0 938722 31 970 run
1101279 0 1311127 32 969 run
1101279 0 216606 33 968 run
1101279 0 1741790 34 967 run
1101279 0 3021187 35 966 run
1101279 0 3524080 36 965 run
1101279 0 1717772 37 964 run
1101279 0 1415743 38 963 run
1101279 0 410011 39 962 run
1101279 0 1390574 40 961 run
1101279 0 3237825 41 960 run
1101279 0 1137520 42 959 run
1101279 0 1361533 43 958 run
1101279 0 1831182 44 957 run
1101279 0 3427683 45 956 run
1101279 0 2351860 46 955 run
1101279 0 352118 47 954 run
1101279 0 1565209 48 953 run
1101279 0 821088 49 952 run
1101279 0 3305722 50 951 run
1101279 0 3068541 51 950 run
1101279 0 1249182 52 949 run
1101279 0 1833109 53 948 run
1101279 0 1213124 54 947 run
1101279 0 1734250 55 946 run
1101279 0 625360 56 945 run
1101279 0 3192898 57 944 run
1101279 0 2096673 58 943 run
1101279 0 2809050 59 942 run
1101279 0 2754806 60 941 run
1101279 0 2803057 61 940 run
1101279 0 1689879 62 939 run
1101279 0 664296 63 938 run
1101279 0 1214035 64 937 run
1101279 0 1390573 65 936 run
1101279 0 1818330 66 935 run
1101279 0 1120404 67 934 run
1101279 0 1411260 68 933 run
1101279 0 2932580 69 932 run
1101279 0 452623 70 931 run
1101279 0 653069 71 930 run
1101279 0 3084700 72 929 run
1101279 0 1736221 73 928 run
1101279 0 1059222 74 927 run
1101279 0 1819891 75 926 run
1101279 0 1644963 76 925 run
1101279 0 2543108 77 924 run
1101279 0 2840378 78 923 run
1101279 0 3306358 79 922 run
1101279 0 97104 80 921 run
1101279 0 1680589 81 920 run
1101279 0 688416 82 919 run
1101279 0 510517 83 918 run
1101279 0 1565207 84 917 run
1101279 0 1249181 85 916 run
1101279 0 1077589 86 915 run
1101279 0 1736222 87 914 run
1101279 0 219838 88 913 run
1101279 0 1203911 89 912 run
1101279 0 2531587 90 911 run
1101279 0 638479 91 910 run
1101279 0 681002 92 909 run
1101279 0 2350689 93 908 run
1101279 0 655266 94 907 run
1101279 0 152681 95 906 run
1101279 0 997753 96 905 run
1101279 0 2898100 97 904 run
1101279 0 3440664 98 903 run
1101279 0 3036692 99 902 run
1101279 0 226075 100 901 run
201376 0 238341 1 1000 run
201376 0 238338 2 999 run
201376 0 238340 3 998 run
201376 0 238337 4 997 run
201376 0 2167356 5 996 run
201376 0 2230546 6 995 run
201376 0 476447 7 994 run
201376 0 2167359 8 993 run
201376 0 1489821 9 992 run
201376 0 2583956 10 991 run
201376 0 2125853 11 990 run
201376 0 2244630 12 989 run
201376 0 1638786 13 988 run
201376 0 3036805 14 987 run
201376 0 740151 15 986 run
201376 0 307778 16 985 run
201376 0 1039381 17 984 run
201376 0 3524226 18 983 run
201376 0 1957348 19 982 run
201376 0 3165342 20 981 run
201376 0 1562316 21 980 run
201376 0 1720650 22 979 run
201376 0 3339196 23 978 run
201376 0 2529805 24 977 run
201376 0 2956504 25 976 run
201376 0 2208077 26 975 run
201376 0 1422621 27 974 run
201376 0 2414736 28 973 run
201376 0 1973675 29 972 run
201376 0 1915482 30 971 run
201376 0 2773223 31 970 run
201376 0 1884645 32 969 run
201376 0 2111356 33 968 run
201376 0 1205237 34 967 run
201376 0 1954906 35 966 run
201376 0 3165338 36 965 run
201376 0 2279242 37 964 run
201376 0 1823137 38 963 run
201376 0 3371456 39 962 run
201376 0 2756808 40 961 run
201376 0 2521593 41 960 run
201376 0 2796120 42 959 run
201376 0 261408 43 958 run
201376 0 3336720 44 957 run
201376 0 2365047 45 956 run
201376 0 2049961 46 955 run
201376 0 247415 47 954 run
201376 0 1812663 48 953 run
201376 0 2063193 49 952 run
201376 0 963845 50 951 run
201376 0 690470 51 950 run
201376 0 3479349 52 949 run
201376 0 3287453 53 948 run
201376 0 2756812 54 947 run
201376 0 2280292 55 946 run
201376 0 2305078 56 945 run
201376 0 2125852 57 944 run
201376 0 2690971 58 943 run
201376 0 1279535 59 942 run
201376 0 3183634 60 941 run
201376 0 338719 61 940 run
201376 0 338716 62 939 run
201376 0 2085065 63 938 run
201376 0 85817 64 937 run
201376 0 2880767 65 936 run
201376 0 2854771 66 935 run
201376 0 350275 67 934 run
201376 0 1189834 68 933 run
201376 0 3100713 69 932 run
201376 0 3062805 70 931 run
201376 0 2393740 71 930 run
201376 0 2523989 72 929 run
201376 0 2205966 73 928 run
201376 0 629018 74 927 run
201376 0 3472025 75 926 run
201376 0 2066362 76 925 run
201376 0 3475820 77 924 run
201376 0 2590444 78 923 run
201376 0 3417319 79 922 run
201376 0 1010641 80 921 run
201376 0 2229112 81 920 run
201376 0 3491894 82 919 run
201376 0 2661125 83 918 run
201376 0 1818829 84 917 run
201376 0 3458213 85 916 run
201376 0 2414734 86 915 run
201376 0 2640021 87 914 run
201376 0 2274850 88 913 run
201376 0 520942 89 912 run
201376 0 3507868 90 911 run
201376 0 1972027 91 910 run
201376 0 353952 92 909 run
201376 0 2521592 93 908 run
201376 0 1645694 94 907 run
201376 0 1645693 95 906 run
201376 0 997681 96 905 run
201376 0 2399885 97 904 run
201376 0 3117213 98 903 run
201376 0 1318353 99 902 run
201376 0 1358997 100 901 run
54544 0 231532 1 1000 run
54544 0 238623 2 999 run
54544 0 838668 3 998 run
54544 0 2038891 4 997 run
54544 0 2354942 5 996 run
54544 0 3164131 6 995 run
54544 0 3375685 7 994 run
54544 0 1238489 8 993 run
54544 0 999933 9 992 run
54544 0 125493 10 991 run
54544 0 66976 11 990 run
54544 0 2846040 12 989 run
54544 0 2846915 13 988 run
54544 0 1599301 14 987 run
54544 0 945477 15 986 run
54544 0 927918 16 985 run
54544 0 31159 17 984 run
54544 0 165365 18 983 run
54544 0 1071454 19 982 run
54544 0 311243 20 981 run
54544 0 999934 21 980 run
54544 0 347358 22 979 run
54544 0 3474733 23 978 run
54544 0 720362 24 977 run
54544 0 1238488 25 976 run
54544 0 788288 26 975 run
54544 0 411627 27 974 run
54544 0 985033 28 973 run
54544 0 457894 29 972 run
54544 0 773216 30 971 run
54544 0 125494 31 970 run
54544 0 165369 32 969 run
54544 0 633111 33 968 run
54544 0 825720 34 967 run
54544 0 2158401 35 966 run
54544 0 2368924 36 965 run
54544 0 1936715 37 964 run
54544 0 3309957 38 963 run
54544 0 945479 39 962 run
54544 0 1238487 40 961 run
54544 0 638760 41 960 run
54544 0 1343202 42 959 run
54544 0 763593 43 958 run
54544 0 904992 44 957 run
54544 0 2851967 45 956 run
54544 0 945480 46 955 run
54544 0 1232624 47 954 run
54544 0 3213326 48 953 run
54544 0 189692 49 952 run
54544 0 713572 50 951 run
54544 0 3145971 51 950 run
54544 0 695377 52 949 run
54544 0 2880325 53 948 run
54544 0 1217976 54 947 run
54544 0 3143073 55 946 run
54544 0 2288325 56 945 run
54544 0 1950615 57 944 run
54544 0 3396764 58 943 run
54544 0 3304040 59 942 run
54544 0 920033 60 941 run
54544 0 3532899 61 940 run
54544 0 720361 62 939 run
54544 0 240016 63 938 run
54544 0 3303434 64 937 run
54544 0 411626 65 936 run
54544 0 2203856 66 935 run
54544 0 2846917 67 934 run
54544 0 1221970 68 933 run
54544 0 96678 69 932 run
54544 0 3108305 70 931 run
54544 0 985989 71 930 run
54544 0 1097484 72 929 run
54544 0 2058358 73 928 run
54544 0 1752352 74 927 run
54544 0 239013 75 926 run
54544 0 3062631 76 925 run
54544 0 630887 77 924 run
54544 0 2685060 78 923 run
54544 0 1779571 79 922 run
54544 0 2129818 80 921 run
54544 0 681998 81 920 run
54544 0 1872732 82 919 run
54544 0 2158703 83 918 run
54544 0 922930 84 917 run
54544 0 610492 85 916 run
54544 0 2606730 86 915 run
54544 0 968810 87 914 run
54544 0 2889251 88 913 run
54544 0 921843 89 912 run
54544 0 1913805 90 911 run
54544 0 663616 91 910 run
54544 0 2062844 92 909 run
54544 0 964054 93 908 run
54544 0 540582 94 907 run
54544 0 2014217 95 906 run
54544 0 2970085 96 905 run
54544 0 2806915 97 904 run
54544 0 1823250 98 903 run
54544 0 1757873 99 902 run
54544 0 280317 100 901 run
118457 0 2769630 1 1000 run
118457 0 1710862 2 999 run
118457 0 805686 3 998 run
118457 0 2923879 4 997 run
118457 0 463771 5 996 run
118457 0 463766 6 995 run
118457 0 718157 7 994 run
118457 0 463769 8 993 run
118457 0 2769628 9 992 run
118457 0 1710860 10 991 run
118457 0 805687 11 990 run
118457 0 2769631 12 989 run
118457 0 2361124 13 988 run
118457 0 718156 14 987 run
118457 0 463770 15 986 run
118457 0 718154 16 985 run
118457 0 463767 17 984 run
118457 0 718153 18 983 run
118457 0 2786865 19 982 run
118457 0 3379146 20 981 run
118457 0 2846578 21 980 run
118457 0 1710861 22 979 run
118457 0 718155 23 978 run
118457 0 3154892 24 977 run
118457 0 2923881 25 976 run
118457 0 1606482 26 975 run
118457 0 463768 27 974 run
118457 0 2769629 28 973 run
118457 0 805685 29 972 run
118457 0 3154891 30 971 run
118457 0 3050622 31 970 run
118457 0 3154893 32 969 run
118457 0 2077134 33 968 run
118457 0 3004854 34 967 run
118457 0 2005601 35 966 run
118457 0 2923885 36 965 run
118457 0 3063705 37 964 run
118457 0 3172688 38 963 run
118457 0 845813 39 962 run
118457 0 2923884 40 961 run
118457 0 2973824 41 960 run
118457 0 1731991 42 959 run
118457 0 1871548 43 958 run
118457 0 1731992 44 957 run
118457 0 2982802 45 956 run
118457 0 2748911 46 955 run
118457 0 3172686 47 954 run
118457 0 1760551 48 953 run
118457 0 208928 49 952 run
118457 0 3030433 50 951 run
118457 0 2846577 51 950 run
118457 0 1731993 52 949 run
118457 0 967981 53 948 run
118457 0 1086696 54 947 run
118457 0 2617356 55 946 run
118457 0 1795107 56 945 run
118457 0 2132551 57 944 run
118457 0 2518620 58 943 run
118457 0 2899329 59 942 run
118457 0 441585 60 941 run
118457 0 691755 61 940 run
118457 0 352860 62 939 run
118457 0 2236335 63 938 run
118457 0 1276977 64 937 run
118457 0 189928 65 936 run
118457 0 1795108 66 935 run
118457 0 357704 67 934 run
118457 0 2863955 68 933 run
118457 0 980549 69 932 run
118457 0 3291058 70 931 run
118457 0 1802397 71 930 run
118457 0 1488519 72 929 run
118457 0 2623735 73 928 run
118457 0 3524005 74 927 run
118457 0 2653331 75 926 run
118457 0 1456180 76 925 run
118457 0 662767 77 924 run
118457 0 3029018 78 923 run
118457 0 810832 79 922 run
118457 0 1004953 80 921 run
118457 0 814635 81 920 run
118457 0 1105127 82 919 run
118457 0 1739526 83 918 run
118457 0 1019844 84 917 run
118457 0 1049422 85 916 run
118457 0 1805716 86 915 run
118457 0 1087740 87 914 run
118457 0 558820 88 913 run
118457 0 2404228 89 912 run
118457 0 2896666 90 911 run
118457 0 691518 91 910 run
118457 0 845812 92 909 run
118457 0 2965970 93 908 run
118457 0 1520119 94 907 run
118457 0 801847 95 906 run
118457 0 3449214 96 905 run
118457 0 1979674 97 904 run
118457 0 3391164 98 903 run
118457 0 2236338 99 902 run
118457 0 1524509 100 901 run
178627 0 478905 1 1000 run
178627 0 527773 2 999 run
178627 0 3174067 3 998 run
178627 0 1191872 4 997 run
178627 0 1411578 5 996 run
178627 0 1046353 6 995 run
178627 0 1941406 7 994 run
178627 0 491124 8 993 run
178627 0 634798 9 992 run
178627 0 2405747 10 991 run
178627 0 2582461 11 990 run
178627 0 478906 12 989 run
178627 0 2137211 13 988 run
178627 0 2405746 14 987 run
178627 0 2585689 15 986 run
178627 0 847790 16 985 run
178627 0 1339788 17 984 run
178627 0 1240430 18 983 run
178627 0 2099690 19 982 run
178627 0 2576961 20 981 run
178627 0 161566 21 980 run
178627 0 113768 22 979 run
178627 0 1418112 23 978 run
178627 0 3259707 24 977 run
178627 0 1118012 25 976 run
178627 0 281155 26 975 run
178627 0 3008902 27 974 run
178627 0 2704432 28 973 run
178627 0 460764 29 972 run
178627 0 1178856 30 971 run
178627 0 706819 31 970 run
178627 0 3094406 32 969 run
178627 0 2671183 33 968 run
178627 0 3380443 34 967 run
178627 0 1378960 35 966 run
178627 0 2722948 36 965 run
178627 0 270389 37 964 run
178627 0 13866 38 963 run
178627 0 478904 39 962 run
178627 0 855481 40 961 run
178627 0 667516 41 960 run
178627 0 938162 42 959 run
178627 0 3233463 43 958 run
178627 0 2425320 44 957 run
178627 0 2099689 45 956 run
178627 0 2329091 46 955 run
178627 0 2804497 47 954 run
178627 0 1414731 48 953 run
178627 0 2582462 49 952 run
178627 0 1941407 50 951 run
178627 0 819599 51 950 run
178627 0 2991507 52 949 run
178627 0 847793 53 948 run
178627 0 3150466 54 947 run
178627 0 2246226 55 946 run
178627 0 1273032 56 945 run
178627 0 270391 57 944 run
178627 0 224406 58 943 run
178627 0 3150464 59 942 run
178627 0 2582460 60 941 run
178627 0 1007848 61 940 run
178627 0 2797090 62 939 run
178627 0 270393 63 938 run
178627 0 270386 64 937 run
178627 0 1300891 65 936 run
178627 0 1178860 66 935 run
178627 0 1178859 67 934 run
178627 0 342438 68 933 run
178627 0 3365924 69 932 run
178627 0 1446602 70 931 run
178627 0 1522542 71 930 run
178627 0 1206185 72 929 run
178627 0 3000289 73 928 run
178627 0 1908526 74 927 run
178627 0 1948605 75 926 run
178627 0 825717 76 925 run
178627 0 3054930 77 924 run
178627 0 840664 78 923 run
178627 0 3539779 79 922 run
178627 0 2295213 80 921 run
178627 0 622985 81 920 run
178627 0 3310739 82 919 run
178627 0 1471793 83 918 run
178627 0 1140835 84 917 run
178627 0 1636341 85 916 run
178627 0 634090 86 915 run
178627 0 1157896 87 914 run
178627 0 1136145 88 913 run
178627 0 3297185 89 912 run
178627 0 1309094 90 911 run
178627 0 1406652 91 910 run
178627 0 2795367 92 909 run
178627 0 2985145 93 908 run
178627 0 3539777 94 907 run
178627 0 2006156 95 906 run
178627 0 2794942 96 905 run
178627 0 1645876 97 904 run
178627 0 3011810 98 903 run
178627 0 694182 99 902 run
178627 0 2667165 100 901 run
1101278 0 696386 1 1000 run
1101278 0 696387 2 999 run
1101278 0 3295240 3 998 run
1101278 0 1730065 4 997 run
1101278 0 702748 5 996 run
1101278 0 40820 6 995 run
1101278 0 33122 7 994 run
1101278 0 33120 8 993 run
1101278 0 702747 9 992 run
1101278 0 3476889 10 991 run
1101278 0 1077178 11 990 run
1101278 0 3295241 12 989 run
1101278 0 702749 13 988 run
1101278 0 40821 14 987 run
1101278 0 1738178 15 986 run
1101278 0 3507048 16 985 run
1101278 0 2167899 17 984 run
1101278 0 3125055 18 983 run
1101278 0 572016 19 982 run
1101278 0 2338571 20 981 run
1101278 0 2538152 21 980 run
1101278 0 1090584 22 979 run
1101278 0 3295239 23 978 run
1101278 0 2394234 24 977 run
1101278 0 1708493 25 976 run
1101278 0 3515468 26 975 run
1101278 0 260080 27 974 run
1101278 0 702750 28 973 run
1101278 0 1476775 29 972 run
1101278 0 2244559 30 971 run
1101278 0 621021 31 970 run
1101278 0 2840144 32 969 run
1101278 0 2829838 33 968 run
1101278 0 337011 34 967 run
1101278 0 702746 35 966 run
1101278 0 1834944 36 965 run
1101278 0 1978414 37 964 run
1101278 0 2020625 38 963 run
1101278 0 1185468 39 962 run
1101278 0 2244561 40 961 run
1101278 0 1520208 41 960 run
1101278 0 696388 42 959 run
1101278 0 1077177 43 958 run
1101278 0 1841720 44 957 run
1101278 0 1568697 45 956 run
1101278 0 3515469 46 955 run
1101278 0 960968 47 954 run
1101278 0 1843891 48 953 run
1101278 0 2167898 49 952 run
1101278 0 3448972 50 951 run
1101278 0 2670547 51 950 run
1101278 0 558885 52 949 run
1101278 0 1738177 53 948 run
1101278 0 1476773 54 947 run
1101278 0 2262006 55 946 run
1101278 0 2185466 56 945 run
1101278 0 2017494 57 944 run
1101278 0 1896419 58 943 run
1101278 0 558883 59 942 run
1101278 0 2689263 60 941 run
1101278 0 1332611 61 940 run
1101278 0 665215 62 939 run
1101278 0 2145307 63 938 run
1101278 0 151358 64 937 run
1101278 0 299335 65 936 run
1101278 0 1439587 66 935 run
1101278 0 1086525 67 934 run
1101278 0 1077269 68 933 run
1101278 0 2206210 69 932 run
1101278 0 530608 70 931 run
1101278 0 2401309 71 930 run
1101278 0 1599691 72 929 run
1101278 0 1102217 73 928 run
1101278 0 1973577 74 927 run
1101278 0 3476888 75 926 run
1101278 0 1686703 76 925 run
1101278 0 3125056 77 924 run
1101278 0 2351992 78 923 run
1101278 0 1748434 79 922 run
1101278 0 3515471 80 921 run
1101278 0 1525070 81 920 run
1101278 0 670776 82 919 run
1101278 0 1748438 83 918 run
1101278 0 2081106 84 917 run
1101278 0 558884 85 916 run
1101278 0 738216 86 915 run
1101278 0 3110167 87 914 run
1101278 0 1599694 88 913 run
1101278 0 1144189 89 912 run
1101278 0 272589 90 911 run
1101278 0 3516358 91 910 run
1101278 0 407704 92 909 run
1101278 0 964824 93 908 run
1101278 0 1634696 94 907 run
1101278 0 23492 95 906 run
1101278 0 2203403 96 905 run
1101278 0 1738175 97 904 run
1101278 0 2907659 98 903 run
1101278 0 2401308 99 902 run
1101278 0 1937541 100 901 run
68095 0 868385 1 1000 run
68095 0 868386 2 999 run
68095 0 727561 3 998 run
68095 0 711394 4 997 run
68095 0 868388 5 996 run
68095 0 1004104 6 995 run
68095 0 578691 7 994 run
68095 0 1804910 8 993 run
68095 0 3067316 9 992 run
68095 0 1076765 10 991 run
68095 0 443305 11 990 run
68095 0 2655453 12 989 run
68095 0 534036 13 988 run
68095 0 161515 14 987 run
68095 0 1349291 15 986 run
68095 0 262732 16 985 run
68095 0 76345 17 984 run
68095 0 91828 18 983 run
68095 0 982117 19 982 run
68095 0 382082 20 981 run
68095 0 834472 21 980 run
68095 0 191561 22 979 run
68095 0 2954514 23 978 run
68095 0 76344 24 977 run
68095 0 191558 25 976 run
68095 0 3434777 26 975 run
68095 0 1906541 27 974 run
68095 0 860655 28 973 run
68095 0 2694309 29 972 run
68095 0 927742 30 971 run
68095 0 62487 31 970 run
68095 0 1086243 32 969 run
